id,text,Anger,Fear,Joy,Sadness,Surprise,text_length,word_count,processed_text
eng_train_track_a_00955,We never said anything but just continued home.,0,0,0,1,0,47,8,we never said anything but just continued home
eng_train_track_a_00956,"I think, just a week or so until I have my Nala kitty back in my arms.",0,0,1,0,0,70,17,i think just a week or so until i have my nala kitty back in my arms
eng_train_track_a_00957,"As soon as I started climbing, my hands felt toasty warm.",0,0,1,0,0,57,11,as soon as i started climbing my hands felt toasty warm
eng_train_track_a_00958,"Have i just made my first ""ghost poo""?",0,1,1,0,1,38,8,have i just made my first ghost poo
eng_train_track_a_00959,"My grandma used to do a ""magic trick"" that to this day i can't explain.",0,0,1,0,1,71,15,my grandma used to do a magic trick that to this day i cant explain
eng_train_track_a_00960,He knows what's happening and passes over a gel containing more than my average monthly dosage of caffeine and I pour the entire syrupy mixture down my throat.,0,1,0,0,0,159,28,he knows whats happening and passes over a gel containing more than my average monthly dosage of caffeine and i pour the entire syrupy mixture down my throat
eng_train_track_a_00961,"'No problem,' he said.",0,0,1,0,0,22,4,no problem he said
eng_train_track_a_00962,It was mutually beneficial.,0,0,1,0,0,27,4,it was mutually beneficial
eng_train_track_a_00963,Probably shaved 30 minutes or more of stop and go traffic.,0,0,1,0,0,58,11,probably shaved  minutes or more of stop and go traffic
eng_train_track_a_00964,"So I tried to make things as simple as possible, even though it was a pretty fancy wedding (my mom's standards).",0,0,1,0,0,112,21,so i tried to make things as simple as possible even though it was a pretty fancy wedding my moms standards
eng_train_track_a_00965,"I keep looking around me, and it seems each time I do, I find more blessings, that have become long lost answers, spread over the forgotten wishes of my heart.",0,0,1,0,0,159,30,i keep looking around me and it seems each time i do i find more blessings that have become long lost answers spread over the forgotten wishes of my heart
eng_train_track_a_00966,"14 years later, we're still best friends.",0,0,1,0,0,41,7,years later were still best friends
eng_train_track_a_00967,"only one hour of sleep, then 9 hours on my feet.",0,1,0,0,0,48,11,only one hour of sleep then  hours on my feet
eng_train_track_a_00968,Then she told me it might be due to the new birth control pills she started soon after I left.,0,1,0,1,1,94,20,then she told me it might be due to the new birth control pills she started soon after i left
eng_train_track_a_00969,I cannot stay here.,1,1,0,1,0,19,4,i cannot stay here
eng_train_track_a_00970,Telling me I'm going to hell.,1,1,0,1,0,29,6,telling me im going to hell
eng_train_track_a_00971,"I don't know how, but as soon as we started, I got 3 numbers in a row completely correct.",0,0,1,0,1,89,19,i dont know how but as soon as we started i got  numbers in a row completely correct
eng_train_track_a_00972,I thought it must have been a good time to have a nap so I fell asleep.,0,0,1,0,0,71,17,i thought it must have been a good time to have a nap so i fell asleep
eng_train_track_a_00973,I COULD NOT do it!,1,1,0,0,1,18,5,i could not do it
eng_train_track_a_00974,i oblige and he says something about how i have fluid in my lungs and i need to cough it all out.,0,1,0,0,0,97,22,i oblige and he says something about how i have fluid in my lungs and i need to cough it all out
eng_train_track_a_00975,"It did help that I didn't have to think about switching the hand my iPod was in ( yes, I carry it, no armband here ) and it was much easier to pump my arms without the headphone cords to get tangled up in.",0,0,1,0,0,205,44,it did help that i didnt have to think about switching the hand my ipod was in  yes i carry it no armband here  and it was much easier to pump my arms without the headphone cords to get tangled up in
eng_train_track_a_00976,"I know right no point of lying to him by saying that I'm alright when it's written all over my face that I'm at my Worst condition but still, I don't wan na worry him that much and so I said, `` I'm fine!",0,1,0,1,0,204,44,i know right no point of lying to him by saying that im alright when its written all over my face that im at my worst condition but still i dont wan na worry him that much and so i said  im fine
eng_train_track_a_00977,I was on a date with this woman.,0,0,1,0,0,32,8,i was on a date with this woman
eng_train_track_a_00978,Barbell Rows 6 x 4 x 185 # The SSB absolutely tore up my back.,0,0,0,1,0,62,15,barbell rows  x  x   the ssb absolutely tore up my back
eng_train_track_a_00979,It would be her first great grandchild.,0,0,1,0,1,39,7,it would be her first great grandchild
eng_train_track_a_00980,"One day, one of the Nazi soldiers went missing.",0,1,0,1,1,47,9,one day one of the nazi soldiers went missing
eng_train_track_a_00981,and it constantly feels like thoughts are racing through my head.,0,1,0,1,0,65,11,and it constantly feels like thoughts are racing through my head
eng_train_track_a_00982,"One guy threatened to talk to his uncle, a judge, to see if anything could be done to incarcerate me, but I just thought that was embarrassing, especially as I've been through the police stuff and there's nothing they want to do.",1,1,0,0,0,229,42,one guy threatened to talk to his uncle a judge to see if anything could be done to incarcerate me but i just thought that was embarrassing especially as ive been through the police stuff and theres nothing they want to do
eng_train_track_a_00983,"Last night I walked into my room ( without turning on the light switch ) and tripped over a laundry basket, and fell on my face.",0,1,0,1,1,128,26,last night i walked into my room  without turning on the light switch  and tripped over a laundry basket and fell on my face
eng_train_track_a_00984,"So they decided to throw me a ""90s McDonalds"" Birthday party.",0,0,1,0,1,61,11,so they decided to throw me a s mcdonalds birthday party
eng_train_track_a_00985,but my eyes didn't seem to shut.,0,1,0,1,0,32,7,but my eyes didnt seem to shut
eng_train_track_a_00986,"It was several years later that I realized that I had probably narrowly avoided being molested, kidnapped, or worse.",0,1,0,1,1,116,19,it was several years later that i realized that i had probably narrowly avoided being molested kidnapped or worse
eng_train_track_a_00987,The best I could offer was a small keloid scar on the meaty part of my palm from busting a glass while washing dishes.,0,0,0,0,0,118,24,the best i could offer was a small keloid scar on the meaty part of my palm from busting a glass while washing dishes
eng_train_track_a_00988,Several times in the last couple weeks I've had to scratch my head cleverly for a few minutes trying to figure out how to get into my office.,0,1,0,0,0,141,28,several times in the last couple weeks ive had to scratch my head cleverly for a few minutes trying to figure out how to get into my office
eng_train_track_a_00989,"I woke up one night, and my heart was racing I shake away the drowsiness and started tracing for what i had dreamt about moments before.",0,1,0,0,0,136,26,i woke up one night and my heart was racing i shake away the drowsiness and started tracing for what i had dreamt about moments before
eng_train_track_a_00990,Unfortunately this one did not end the same way ours ended.,0,0,0,1,1,59,11,unfortunately this one did not end the same way ours ended
eng_train_track_a_00991,My car door was still open so running into the street after it like a moron i tried getting into the car and winded up missing and getting stuck half in the car and half out getting drug across the street and finally ending up in someones yard when the car came to a stop after rolling over my foot with the tire.,1,1,0,1,1,313,63,my car door was still open so running into the street after it like a moron i tried getting into the car and winded up missing and getting stuck half in the car and half out getting drug across the street and finally ending up in someones yard when the car came to a stop after rolling over my foot with the tire
eng_train_track_a_00992,"TL:DR The love of my life tried to kill me, I killed her first.",1,1,0,1,1,63,14,tldr the love of my life tried to kill me i killed her first
eng_train_track_a_00993,My feet still get rubbed at the end of the day and when we go out to eat its still my choice.,0,0,1,0,0,93,22,my feet still get rubbed at the end of the day and when we go out to eat its still my choice
eng_train_track_a_00994,i told myself i can't buy anything yet my hand just cant stop me for buying.,0,1,0,0,0,76,16,i told myself i cant buy anything yet my hand just cant stop me for buying
eng_train_track_a_00995,I was like wtf.,1,0,0,0,1,15,4,i was like wtf
eng_train_track_a_00996,My brain decided to start trying to do the Kempo workout from last night again which is not conducive to sleep.,0,1,0,0,0,111,21,my brain decided to start trying to do the kempo workout from last night again which is not conducive to sleep
eng_train_track_a_00997,"As soon as I came out of the loo to wash my hands, a girl stepped out of the loo next to mine, followed by an horrendous smell.",0,1,0,0,0,127,28,as soon as i came out of the loo to wash my hands a girl stepped out of the loo next to mine followed by an horrendous smell
eng_train_track_a_00998,She certainly has the right name... View at the glaciers in the distance.Me being silly... So I had a good morning before going to work and feeling the world-at least the hotel world-crumbling at my feet...,0,1,0,1,0,206,36,she certainly has the right name view at the glaciers in the distanceme being silly so i had a good morning before going to work and feeling the worldat least the hotel worldcrumbling at my feet
eng_train_track_a_00999,"' By now, a small intense knot of hatred swelling in my stomach.",1,0,0,0,0,64,13,by now a small intense knot of hatred swelling in my stomach
eng_train_track_a_01000,"A long while ago, I slept over at one of my guy friends' house.",0,0,1,0,0,63,14,a long while ago i slept over at one of my guy friends house
